"Date","Open","High","Low","Close","Volume","Adjusted","Year","Month","Month_Number","Daily_Return","Log_Return","Price_Range","SMA_20","SMA_50","SMA_200","RSI_14","Rolling_Volatility_30","SPY_Adjusted","SPY_Return","Raw_Signal","Position","Trade","Gross_Strategy_Return","Net_Strategy_Return","Buy_Hold_Return","Benchmark_Return","Buy_Hold_Cumulative","Benchmark_Cumulative","Gross_Strategy_Cumulative","Net_Strategy_Cumulative"
2020-03-27,6.25,6.57800006866455,6.21700000762939,6.31825017929077,638828000,6.29357528686523,2020,"Mar",3,-0.0175320854850697,-0.0176875927542308,0.361000061035156,6.01263821125031,6.3191498374939,NA,52.4461231507127,1.19294745893337,232.954162597656,-0.029785561724238,0,0,0,0,0,-0.0175320854850697,-0.029785561724238,0.168369585741104,0.027407914324552,-0.115719767666974,-0.117687332022635
2020-03-30,6.38399982452393,6.64900016784668,6.33974981307983,6.6397500038147,602252000,6.61381864547729,2020,"Mar",3,0.0508841706049679,0.0496318770725424,0.309250354766846,5.99914119243622,6.32752142906189,NA,55.5896461571483,1.18441837075915,240.519546508789,0.0324758477237399,0,0,0,0,0,0.0508841706049679,0.0324758477237399,0.22782110307161,0.0607738573003214,-0.115719767666974,-0.117687332022635
2020-03-31,6.67999982833862,6.88500022888184,6.44374990463257,6.59000015258789,949960000,6.56426334381104,2020,"Mar",3,-0.00749269133651664,-0.00752090255522645,0.441250324249268,5.99628989696503,6.33472770690918,NA,54.9839410225599,1.18246060229994,236.934494018555,-0.0149054517284456,0,0,0,0,0,-0.00749269133651664,-0.0149054517284456,0.218621418529833,0.0449625437755343,-0.115719767666974,-0.117687332022635
2020-04-01,6.3912501335144,6.53824996948242,6.03200006484985,6.07674980163574,656912000,6.05301761627197,2020,"Apr",4,-0.0778831836509238,-0.0810833645909965,0.506249904632568,5.94469225406647,6.33237604141235,NA,49.0464962341253,1.18741876474489,226.271270751953,-0.0450049424452588,0,0,0,0,0,-0.0778831836509238,-0.0450049424452588,0.123711302789525,-0.0020659353645347,-0.115719767666974,-0.117687332022635
2020-04-02,6.10599994659424,6.40000009536743,6.05775022506714,6.38675022125244,675764000,6.36180686950684,2020,"Apr",4,0.0510141011988405,0.0497555087399558,0.342249870300293,5.92250428199768,6.33512005805969,NA,52.390555763132,1.19795472932655,231.492538452148,0.0230752568933907,0,0,0,0,0,0.0510141011988405,0.0230752568933907,0.181036424908311,0.0209616495395943,-0.115719767666974,-0.117687332022635
2020-04-03,6.34899997711182,6.39074993133545,5.95975017547607,6.09775018692017,663212000,6.07393646240234,2020,"Apr",4,-0.0452497872081439,-0.046305529999494,0.430999755859375,5.89494984149933,6.3307378578186,NA,49.151935009287,1.1972883901203,228.146545410156,-0.0144539995300274,0,0,0,0,0,-0.0452497872081439,-0.0144539995300274,0.127594777996143,0.00620467033697292,-0.115719767666974,-0.117687332022635
2020-04-06,6.38100004196167,6.74700021743774,6.32324981689453,6.71000003814697,727884000,6.6837944984436,2020,"Apr",4,0.100405731903236,0.0956789589816845,0.423750400543213,5.92353777885437,6.33973743438721,NA,55.4368496880902,1.21629127162753,243.470245361328,0.0671660398084193,0,0,0,0,0,0.100405731903236,0.0671660398084193,0.240811756971112,0.0737874532802436,-0.115719767666974,-0.117687332022635
2020-04-07,6.93249988555908,6.95625019073486,6.43249988555908,6.47574996948242,784520000,6.4504599571228,2020,"Apr",4,-0.0349104900480012,-0.0355344255178207,0.523750305175781,5.92098531723022,6.34918720245361,NA,52.7503589886502,1.2145059541235,243.718460083008,0.00101948688354625,0,0,0,0,0,-0.0349104900480012,0.00101948688354625,0.197494410477929,0.0748821655045793,-0.115719767666974,-0.117687332022635
2020-04-08,6.58524990081787,6.69875001907349,6.5149998664856,6.67374992370605,542444000,6.64768505096436,2020,"Apr",4,0.0305753535643254,0.0301172419785648,0.183750152587891,5.94648532867432,6.35871392250061,NA,54.74656857034,1.2160416594886,251.899749755859,0.0335686089189351,0,0,0,0,0,0.0305753535643254,0.0335686089189351,0.234108225469596,0.110964464552341,-0.115719767666974,-0.117687332022635
2020-04-09,6.80000019073486,6.82299995422363,6.51049995422363,6.57375001907349,525564000,6.54807567596436,2020,"Apr",4,-0.0149840695274139,-0.0150974648722155,0.3125,6.00455758571625,6.36745800018311,NA,53.5168080341453,1.2047101815299,255.732986450195,0.0152173104500941,0,0,0,0,0,-0.0149840695274139,0.0152173104500941,0.215616262014806,0.127870355708456,-0.115719767666974,-0.117687332022635
2020-04-13,6.51375007629395,6.75500011444092,6.42500019073486,6.74625015258789,398408000,6.71990251541138,2020,"Apr",4,0.0262408145461324,0.0259024312412852,0.329999923706055,6.04067852497101,6.37950427055359,NA,55.3788105427555,1.19092761077707,253.398071289062,-0.00913028543381733,0,0,0,0,0,0.0262408145461324,-0.00913028543381733,0.247515022905599,0.117572577428497,-0.115719767666974,-0.117687332022635
2020-04-14,6.875,7.13299989700317,6.84724998474121,7.09875011444092,530948000,7.07102537155151,2020,"Apr",4,0.052251183009705,0.0509318529346774,0.285749912261963,6.14968855381012,6.40324187278748,NA,58.9936438870134,1.19817291603574,260.871643066406,0.0294934043472586,0,0,0,0,0,0.052251183009705,0.0294934043472586,0.312699158674796,0.150533597342003,-0.115719767666974,-0.117687332022635
2020-04-15,6.92999982833862,7.10424995422363,6.88450002670288,7.02099990844727,366148000,6.99357938766479,2020,"Apr",4,-0.0109525818134245,-0.0110130029207339,0.219749927520752,6.2288407087326,6.42348931312561,NA,57.8798646239971,1.19250870333062,255.328414916992,-0.0212488719902876,0,0,0,0,0,-0.0109525818134245,-0.0212488719902876,0.298321713742997,0.126086056211558,-0.115719767666974,-0.117687332022635
2020-04-16,7.17700004577637,7.47499990463257,7.16375017166138,7.36749982833862,745620000,7.3387246131897,2020,"Apr",4,0.0493517276909254,0.048172571299091,0.311249732971191,6.34324207305908,6.44725496292114,NA,61.3793274894114,1.18412420611417,256.560333251953,0.00482483837672909,0,0,0,0,0,0.0493517276909254,0.00482483837672909,0.362396133414856,0.131519239431067,-0.115719767666974,-0.117687332022635
2020-04-17,7.44999980926514,7.47149991989136,7.17350006103516,7.30800008773804,539120000,7.27945852279663,2020,"Apr",4,-0.00807580247479911,-0.00810858840202602,0.297999858856201,6.44204218387604,6.46802846908569,NA,60.4505725384881,1.17762284501563,263.491394042969,0.0270153250237988,0,0,0,0,0,-0.00807580247479911,0.0270153250237988,0.351393691348968,0.162087599454979,-0.115719767666974,-0.117687332022635
2020-04-20,7.18100023269653,7.33750009536743,7.13175010681152,7.17624998092651,449388000,7.14822244644165,2020,"Apr",4,-0.0180282744855261,-0.0181927637973088,0.205749988555908,6.5432701587677,6.48444009780884,NA,58.3452615883684,1.17590556040689,258.849182128906,-0.017618077929731,1,0,0,0,0,-0.0180282744855261,-0.017618077929731,0.32703039494332,0.141613849566607,-0.115719767666974,-0.117687332022635
2020-04-21,7.05775022506714,7.11924982070923,6.67775011062622,6.73775005340576,735160000,6.71143627166748,2020,"Apr",4,-0.0611041665318628,-0.0630507394012093,0.441499710083008,6.61401777267456,6.49344000816345,NA,51.8703301722424,1.1668498761362,250.989654541016,-0.030363347194107,1,1,1,-0.0611041665318628,-0.0621041665318628,-0.0611041665318628,-0.030363347194107,0.24594330869786,0.106950631890615,-0.169752974244286,-0.172482624887873
2020-04-22,6.93074989318848,7.19675016403198,6.88500022888184,7.15374994277954,483356000,7.1258111000061,2020,"Apr",4,0.0617416021795392,0.0599105807658261,0.311749935150146,6.66004984378815,6.50506301879883,NA,56.7715928656718,1.16600878908264,256.560333251953,0.0221948538919845,1,1,0,0.0617416021795392,0.0617416021795392,0.0617416021795392,0.0221948538919845,0.322869844801742,0.131519239431067,-0.118492192669331,-0.121390376317044
2020-04-23,7.19600009918213,7.32849979400635,7.07499980926514,7.10024976730347,424160000,7.07252025604248,2020,"Apr",4,-0.00747856534725955,-0.00750667002654907,0.253499984741211,6.7078498840332,6.51317130088806,NA,55.9820283122952,1.15211398036617,256.541961669922,-7.16072582164218e-05,1,1,0,-0.00747856534725955,-0.00747856534725955,-0.00747856534725955,-7.16072582164218e-05,0.312976676221473,0.131438214440712,-0.125084606410573,-0.127961115802488
2020-04-24,7.09000015258789,7.24174976348877,7.0149998664856,7.23974990844727,352328000,7.21147394180298,2020,"Apr",4,0.0196469830739305,0.0194564723659158,0.226749897003174,6.74812939167023,6.52174411773682,NA,57.6364677854287,1.08475940336861,260.117736816406,0.0139383636236676,1,1,0,0.0196469830739305,0.0196469830739305,0.0196469830739305,0.0139383636236676,0.338772706755662,0.1472086116913,-0.1078951584816,-0.11082818260485
2020-04-27,7.3747501373291,7.58750009536743,7.34999990463257,7.42700004577637,479388000,7.39799308776855,2020,"Apr",4,0.0258642196409218,0.025535398459664,0.237500190734863,6.80335028171539,6.53492336273193,NA,59.8195671258755,1.04253576987629,263.868286132812,0.0144186604201213,1,1,0,0.0258642196409218,0.0258642196409218,0.0258642196409218,0.0144186604201213,0.373399018092462,0.163749823094316,-0.0848215629178382,-0.0878304474212244
2020-04-28,7.57499980926514,7.60500001907349,7.27850008010864,7.28399991989136,442904000,7.25555276870728,2020,"Apr",4,-0.0192539135102441,-0.0194416842244172,0.326499938964844,6.83543698787689,6.53579157829285,NA,57.3874071323479,0.871834881123039,262.654876708984,-0.00459854210451571,1,1,0,-0.0192539135102441,-0.0192539135102441,-0.0192539135102441,-0.00459854210451571,0.346955712183056,0.158398270533694,-0.102442329391858,-0.105393281093254
2020-04-29,7.41925001144409,7.5145001411438,7.34375,7.46150016784668,379160000,7.43235969543457,2020,"Apr",4,0.0243684984953665,0.0240763236944655,0.170750141143799,6.87884180545807,6.53682121276855,NA,59.584017534034,0.828269905204688,269.53076171875,0.026178402228503,1,1,0,0.0243684984953665,0.0243684984953665,0.0243684984953665,0.026178402228503,0.379779000428714,0.188723286400527,-0.0805701966461393,-0.0835930586096304
2020-04-30,7.40724992752075,7.46150016784668,7.29300022125244,7.30700016021729,375916000,7.2784628868103,2020,"Apr",4,-0.020706318710436,-0.0209237005486806,0.168499946594238,6.94011406898499,6.52574870109558,NA,56.8376044319938,0.800769365717023,267.021301269531,-0.00931047882333125,1,1,0,-0.020706318710436,-0.020706318710436,-0.020706318710436,-0.00931047882333125,0.35120885669587,0.177655703415694,-0.0996082031862578,-0.102568472806515
2020-05-01,7.1087498664856,7.22249984741211,7.02099990844727,7.06949996948242,342096000,7.04189014434814,2020,"May",5,-0.032503118603636,-0.0330430774463265,0.201499938964844,6.97411823272705,6.51293120384216,NA,52.8080589854408,0.803712822864147,259.952301025391,-0.0264735442847879,1,1,0,-0.032503118603636,-0.032503118603636,-0.032503118603636,-0.0264735442847879,0.307290354968401,0.146478982999086,-0.128873744547836,-0.131737796173527
2020-05-04,7.02199983596802,7.2960000038147,7.02199983596802,7.28224992752075,317556000,7.25380992889404,2020,"May",5,0.0300941622493196,0.0296502177225556,0.27400016784668,7.03311190605164,6.51163417816162,NA,55.8290440237126,0.794207259367772,260.669250488281,0.00275800391095826,1,1,0,0.0300941622493196,0.0300941622493196,0.0300941622493196,0.00275800391095826,0.34663216301779,0.149640976518029,-0.102657929676616,-0.105608172536622
2020-05-05,7.38675022125244,7.50675010681152,7.28224992752075,7.3435001373291,368896000,7.31482124328613,2020,"May",5,0.00841093370106982,0.00837575889588321,0.224500179290771,7.06466324329376,6.52190561294556,NA,56.6886627889886,0.79180114408184,263.077667236328,0.00923935885623428,1,1,0,0.00841093370106982,0.00841093370106982,0.00841093370106982,0.00923935885623428,0.357958596860661,0.160262922055911,-0.0951104450159455,-0.0980855021730485
2020-05-06,7.42325019836426,7.55000019073486,7.38525009155273,7.44474983215332,323464000,7.41567420959473,2020,"May",5,0.0137874820114245,0.0136932993880713,0.164750099182129,7.11292395591736,6.5397838306427,NA,58.1389118099876,0.631233919107406,261.294372558594,-0.0067785863257348,1,1,0,0.0137874820114245,0.0137874820114245,0.0137874820114245,-0.0067785863257348,0.376681426587137,0.152397979678205,-0.0826342965542769,-0.0856503722584163
2020-05-07,7.58449983596802,7.68524980545044,7.53299999237061,7.62174987792969,373732000,7.5919828414917,2020,"May",5,0.0237751318240029,0.0234969046740604,0.152249813079834,7.16013884544373,6.55840083122253,NA,60.6213120945775,0.629866546563374,264.447326660156,0.0120666743439164,1,1,0,0.0237751318240029,0.0237751318240029,0.0237751318240029,0.0120666743439164,0.409412208983902,0.166303590813569,-0.0608238060240356,-0.0639115893256321
2020-05-08,7.69374990463257,7.81874990463257,7.65974998474121,7.8125,339216000,7.7819881439209,2020,"May",5,0.0250270985059111,0.0247190498076477,0.158999919891357,7.22183446884155,6.58823385238647,NA,63.1569853290275,0.621027196013182,268.822998046875,0.0165464761621203,1,1,0,0.0250270985059111,0.0250270985059111,0.0250270985059111,0.0165464761621203,0.444685707173576,0.185601805376762,-0.0373189509029924,-0.040484012461443
2020-05-11,7.80749988555908,8.11250019073486,7.77874994277954,8.06550025939941,469060000,8.03400039672852,2020,"May",5,0.0323840448156534,0.0318707342830528,0.333750247955322,7.28753936290741,6.61440624237061,NA,66.2602219097539,0.620573906277601,268.878143310547,0.000205135959618463,1,1,0,0.0323840448156534,0.0323840448156534,0.0323840448156534,0.000205135959618463,0.491470473859219,0.185845014940833,-0.00614344466585481,-0.00941100371965842
2020-05-12,8.12349987030029,8.17249965667725,7.79274988174438,7.80249977111816,493060000,7.77202749252319,2020,"May",5,-0.0326080272926049,-0.0331515164285959,0.379749774932861,7.32258946895599,6.63217161178589,NA,60.5507173868347,0.618673612209333,263.518951416016,-0.0199316754740512,1,1,0,-0.0326080272926049,-0.0326080272926049,-0.0326080272926049,-0.0199316754740512,0.442836563941504,0.162209136940511,-0.0385511463471249,-0.0417121567461219
2020-05-13,7.91750001907349,8.07849979400635,7.59474992752075,7.78000020980835,625852000,7.74961566925049,2020,"May",5,-0.00288365208361208,-0.00288781781856266,0.483749866485596,7.36039128303528,6.6547381401062,NA,60.0738076461339,0.61793591119802,258.858367919922,-0.0176859518871419,1,1,0,-0.00288365208361208,-0.00288365208361208,-0.00288365208361208,-0.0176859518871419,0.438675925277582,0.141654362061784,-0.0413236303372474,-0.044475525482021
2020-05-14,7.8417501449585,8.03600025177002,7.6875,8.0305004119873,602312000,7.99913454055786,2020,"May",5,0.03219758010677,0.0316901023263023,0.34850025177002,7.39341177940369,6.6730214214325,NA,63.5188626548281,0.568000404380973,261.956298828125,0.0119676676210887,1,1,0,0.03219758010677,0.03219758010677,0.03219758010677,0.0119676676210887,0.484997808629388,0.155317302005106,-0.0104565711285636,-0.0137099496697491
2020-05-15,7.8897500038147,8.5004997253418,7.87400007247925,8.49075031280518,987660000,8.45759010314941,2020,"May",5,0.0573131455993212,0.0557309218572623,0.626499652862549,7.45231835842133,6.70606189727783,NA,68.8390558853507,0.572235562673781,263.160430908203,0.0045966906902597,1,1,0,0.0573131455993212,0.0573131455993212,0.0573131455993212,0.0045966906902597,0.570107704250037,0.160627938291529,0.0462572754871966,0.0428174355879902
2020-05-18,8.76049995422363,8.91650009155273,8.68050003051758,8.7502498626709,774460000,8.71607685089111,2020,"May",5,0.03056269511636,0.030104959008995,0.236000061035156,7.5307110786438,6.74788292884827,NA,71.3738768541882,0.550210087087224,271.176239013672,0.0304597772461654,0,1,0,0.03056269511636,0.03056269511636,0.03056269511636,0.0304597772461654,0.618094427314879,0.195980406757565,0.0782337176111854,0.0746887469338904
2020-05-19,8.79024982452393,9.08749961853027,8.76274967193604,8.80550003051758,717320000,8.77111053466797,2020,"May",5,0.00631404297120541,0.00629419291414255,0.324749946594238,7.63369479179382,6.80106442451477,NA,71.8980184339088,0.483374578917208,268.390899658203,-0.0102713252665486,0,0,1,0,-0.001,0.00631404297120541,-0.0102713252665486,0.628311145060413,0.183696102987339,0.0782337176111854,0.0736140581869567
2020-05-20,8.99100017547607,9.04300022125244,8.88875007629395,8.97000026702881,587536000,8.93496894836426,2020,"May",5,0.0186816040054034,0.0185092461465244,0.154250144958496,7.72415268421173,6.84973361968994,NA,73.4563896467277,0.46515488393001,272.950347900391,0.0169880880759892,0,0,0,0,0,0.0186816040054034,0.0169880880759892,0.658730609070017,0.203804836640093,0.0782337176111854,0.0736140581869567
2020-05-21,9.05150032043457,9.05249977111816,8.73750019073486,8.77525043487549,761068000,8.7409782409668,2020,"May",5,-0.0217114025262477,-0.0219505630361811,0.314999580383301,7.80757558345795,6.90179948806763,NA,68.6058298973457,0.471008270624946,271.06591796875,-0.0069039294001132,1,0,0,0,0,-0.0217114025262477,-0.0069039294001132,0.62271724113389,0.195493853036415,0.0782337176111854,0.0736140581869567
2020-05-22,8.82524967193604,9.0930004119873,8.71325016021729,9.02624988555908,1038764000,8.99099731445312,2020,"May",5,0.0286030998583833,0.0282016680216307,0.37975025177002,7.89655175209045,6.97388682365417,NA,71.2415798194133,0.468179080185046,271.580688476562,0.00189906024213582,0,1,1,0.0286030998583833,0.0276030998583833,0.0286030998583833,0.00189906024213582,0.669131984423963,0.197764167882434,0.109074544306694,0.103249134244455
2020-05-26,9.1567497253418,9.18175029754639,8.67199993133545,8.71774959564209,770780000,8.68370342254639,2020,"May",5,-0.0341779539198349,-0.0347756790480293,0.509750366210938,7.96083726882935,7.02761121749878,NA,64.1164891014492,0.483629703738847,274.926696777344,0.0123204942131592,1,0,1,0,-0.001,-0.0341779539198349,0.0123204942131592,0.612084468374198,0.212521214381559,0.109074544306694,0.102145885110211
2020-05-27,8.625,8.63274955749512,7.99674987792969,8.52525043487549,1175892000,8.4919548034668,2020,"May",5,-0.0220814334333129,-0.0223288776833008,0.63599967956543,8.02265737056732,7.09963381767273,NA,60.0787282930233,0.473787813436562,279.017395019531,0.0148792325013836,1,1,1,-0.0220814334333129,-0.0230814334333129,-0.0220814334333129,0.0148792325013836,0.576487332496915,0.230562599443202,0.0845845885840038,0.0767067782292399
2020-05-28,8.41224956512451,8.76049995422363,8.37924957275391,8.48700046539307,734896000,8.453857421875,2020,"May",5,-0.00448629113949639,-0.0044963847434679,0.381250381469727,8.07373225688934,7.16050024032593,NA,59.2799500075404,0.472079406264582,278.502532958984,-0.00184526868122625,1,1,0,-0.00448629113949639,-0.00448629113949639,-0.00448629113949639,-0.00184526868122625,0.569414751345606,0.228291880818161,0.079718826354205,0.0718763581502342
2020-05-29,8.55449962615967,8.8754997253418,8.48499965667725,8.8754997253418,745256000,8.8408374786377,2020,"May",5,0.0457755598954572,0.0447587727296987,0.390500068664551,8.15185098648071,7.23630304336548,NA,64.4502964254413,0.469382282478763,279.743530273438,0.00445596419274175,1,1,0,0.0457755598954572,0.0457755598954572,0.0457755598954572,0.00445596419274175,0.641255590296641,0.233765105457322,0.129143560160235,0.120942098583265
2020-06-01,8.83325004577637,8.84074974060059,8.6894998550415,8.80624961853027,389876000,8.77185535430908,2020,"Jun",6,-0.00780266852493283,-0.00783326862186193,0.151249885559082,8.23834924697876,7.30567102432251,NA,62.9167039586997,0.469308491534,280.874206542969,0.00404183170358241,1,1,0,-0.00780266852493283,-0.00780266852493283,-0.00780266852493283,0.00404183170358241,0.628449416960863,0.238751776375334,0.120333227243242,0.112195758952377
2020-06-02,8.79625034332275,8.83724975585938,8.65799999237061,8.82524967193604,391320000,8.7907829284668,2020,"Jun",6,0.0021577617725328,0.00215543714798934,0.17924976348877,8.3151978969574,7.37901342391968,NA,63.1756227279919,0.463694991075877,283.199890136719,0.00828016079644622,1,1,0,0.0021577617725328,0.0021577617725328,0.0021577617725328,0.00828016079644622,0.631963222861285,0.249008840270605,0.122750639453486,0.114595612444618
2020-06-03,8.82225036621094,8.86625003814697,8.69999980926514,8.76949977874756,365440000,8.73525047302246,2020,"Jun",6,-0.00631712282014241,-0.00633716027110396,0.166250228881836,8.38621935844421,7.44778875350952,NA,61.81199884982,0.418408949523506,286.968719482422,0.0133080183890031,1,1,0,-0.00631712282014241,-0.00631712282014241,-0.00631712282014241,0.0133080183890031,0.621653910744515,0.265630672884953,0.115658085767665,0.107554575066013
2020-06-04,8.72799968719482,8.94324970245361,8.67749977111816,8.76650047302246,424280000,8.73624610900879,2020,"Jun",6,0.000113979099901407,0.000113972604777334,0.265749931335449,8.45224795341492,7.49841028213501,NA,61.8279073569557,0.388133882477796,286.215026855469,-0.00262639296823874,1,1,0,0.000113979099901407,0.000113979099901407,0.000113979099901407,-0.00262639296823874,0.621838745397613,0.262306629385301,0.115785247472078,0.107680813139571
2020-06-05,8.79450035095215,8.99699974060059,8.70800018310547,8.92000007629395,481748000,8.8892183303833,2020,"Jun",6,0.0175100631856933,0.0173585283944956,0.288999557495117,8.5171097278595,7.55386425971985,NA,64.2893882102428,0.38673104828765,293.550567626953,0.0256294746368737,1,1,0,0.0175100631856933,0.0175100631856933,0.0175100631856933,0.0256294746368737,0.650237244306531,0.294658885127089,0.135322717656978,0.127076374167225
2020-06-08,8.8772497177124,8.88974952697754,8.68575000762939,8.80500030517578,387736000,8.77461433410645,2020,"Jun",6,-0.0128924717581904,-0.0129763009621017,0.203999519348145,8.56674103736878,7.60123887062073,NA,61.110062009193,0.389655994016843,297.098876953125,0.0120875573665424,1,1,0,-0.0128924717581904,-0.0128924717581904,-0.0128924717581904,0.0120875573665424,0.628961607239995,0.310308148671167,0.120685601583154,0.11254557384395
2020-06-09,8.80000019073486,9.10974979400635,8.75125026702881,9.04599952697754,468488000,9.01478290557861,2020,"Jun",6,0.0273708407375406,0.0270029570418221,0.358499526977539,8.61578016281128,7.65566302299499,NA,65.0147139065303,0.390318735518334,294.883483886719,-0.00745675341868013,1,1,0,0.0273708407375406,0.0273708407375406,0.0273708407375406,-0.00745675341868013,0.673547655959329,0.300537503904038,0.151359708700941,0.142996881558889
2020-06-10,9.16775035858154,9.5,9.15349960327148,9.36674976348877,632180000,9.33442687988281,2020,"Jun",6,0.0354577561825027,0.0348436054467407,0.346500396728516,8.69390013217926,7.71007518768311,NA,69.4159538190799,0.390670934754079,293.237976074219,-0.00558019659430009,1,1,0,0.0354577561825027,0.0354577561825027,0.0354577561825027,-0.00558019659430009,0.732887900704134,0.293280248953994,0.192184340530417,0.183524986302565
2020-06-11,9.14999961853027,9.26124954223633,8.78600025177002,8.79625034332275,583652000,8.76589488983154,2020,"Jun",6,-0.0609070055791585,-0.0628407690856242,0.475249290466309,8.74471409320831,7.75410781860352,NA,55.9368582849812,0.43648937115088,276.333099365234,-0.0576490021357456,1,1,0,-0.0609070055791585,-0.0609070055791585,-0.0609070055791585,-0.0576490021357456,0.627342887667891,0.218723933119927,0.119571962250345,0.111440023358761
2020-06-12,9.16250038146973,9.1872501373291,8.70324993133545,8.93249988555908,570908000,8.90167331695557,2020,"Jun",6,0.0154893971272148,0.0153706609470782,0.484000205993652,8.7898410320282,7.81108093261719,NA,58.0327669024381,0.429886630623708,279.642456054688,0.0119759692090997,1,1,0,0.0154893971272148,0.0154893971272148,0.0154893971272148,0.0119759692090997,0.652549447917127,0.233319333417364,0.136913456986136,0.128655559263646
